experiment_id	assay_plate_barcode	num_dmso_wells	dmso_plate_avg_log2	dmso_expt_std_log2
444	AU062944	118	1.250e+001	1.875e-001
444	AU062945	124	1.293e+001	1.875e-001
444	AU062946	124	1.282e+001	1.875e-001
444	AU062947	189	1.253e+001	1.875e-001
444	AU062948	189	1.251e+001	1.875e-001
444	AU064057	106	1.276e+001	1.875e-001
445	AU064021	191	1.232e+001	2.142e-001
445	AU064022	189	1.240e+001	2.142e-001
445	AU064023	125	1.259e+001	2.142e-001
445	AU064024	125	1.260e+001	2.142e-001
445	AU064025	120	1.242e+001	2.142e-001
445	AU064026	121	1.244e+001	2.142e-001
445	AU064027	128	1.247e+001	2.142e-001
445	AU064028	128	1.241e+001	2.142e-001
445	AU064029	124	1.254e+001	2.142e-001
445	AU064030	124	1.248e+001	2.142e-001
445	AU064031	106	1.244e+001	2.142e-001
445	AU064032	106	1.234e+001	2.142e-001
446	AU064045	106	1.203e+001	3.656e-001
446	AU064046	106	1.128e+001	3.656e-001
446	AU064047	124	1.232e+001	3.656e-001
446	AU064048	124	1.225e+001	3.656e-001
446	AU064049	128	1.218e+001	3.656e-001
446	AU064050	128	1.219e+001	3.656e-001
446	AU064051	118	1.217e+001	3.656e-001
446	AU064052	118	1.215e+001	3.656e-001
446	AU064053	124	1.248e+001	3.656e-001
446	AU064054	124	1.245e+001	3.656e-001
446	AU064055	189	1.213e+001	3.656e-001
446	AU064056	189	1.215e+001	3.656e-001
447	AU062267	128	1.152e+001	2.020e-001
447	AU062269	128	1.156e+001	2.020e-001
447	AU062270	117	1.172e+001	2.020e-001
447	AU062271	117	1.175e+001	2.020e-001
447	AU062272	128	1.156e+001	2.020e-001
447	AU062273	128	1.160e+001	2.020e-001
447	AU062274	128	1.171e+001	2.020e-001
447	AU062275	128	1.178e+001	2.020e-001
447	AU062276	127	1.170e+001	2.020e-001
447	AU062277	127	1.179e+001	2.020e-001
447	AU062278	126	1.170e+001	2.020e-001
447	AU062279	126	1.163e+001	2.020e-001
448	AU062862	128	1.195e+001	1.736e-001
448	AU062863	128	1.202e+001	1.736e-001
448	AU062864	117	1.195e+001	1.736e-001
448	AU062865	117	1.192e+001	1.736e-001
448	AU062867	128	1.187e+001	1.736e-001
448	AU062868	128	1.193e+001	1.736e-001
448	AU062869	128	1.190e+001	1.736e-001
448	AU062870	128	1.196e+001	1.736e-001
448	AU062871	127	1.201e+001	1.736e-001
448	AU062872	127	1.206e+001	1.736e-001
448	AU062874	126	1.184e+001	1.736e-001
448	AU062875	126	1.192e+001	1.736e-001
449	AU059257	128	1.121e+001	2.931e-001
449	AU061915	116	1.103e+001	2.931e-001
449	AU061916	128	1.125e+001	2.931e-001
449	AU062258	128	1.114e+001	2.931e-001
449	AU062259	128	1.121e+001	2.931e-001
449	AU062260	128	1.135e+001	2.931e-001
449	AU062261	128	1.135e+001	2.931e-001
449	AU062262	127	1.124e+001	2.931e-001
449	AU062263	127	1.118e+001	2.931e-001
449	AU062265	126	1.108e+001	2.931e-001
449	AU062266	126	1.112e+001	2.931e-001
449	AU062268	116	1.109e+001	2.931e-001
450	AU061939	92	1.171e+001	1.845e-001
450	AU061940	108	1.185e+001	1.845e-001
450	AU061941	111	1.210e+001	1.845e-001
450	AU061942	119	1.213e+001	1.845e-001
450	AU061943	128	1.198e+001	1.845e-001
450	AU061944	128	1.199e+001	1.845e-001
450	AU061945	128	1.203e+001	1.845e-001
450	AU061946	128	1.202e+001	1.845e-001
450	AU061947	116	1.225e+001	1.845e-001
450	AU061948	116	1.225e+001	1.845e-001
450	AU061949	128	1.194e+001	1.845e-001
450	AU061950	128	1.196e+001	1.845e-001
451	AU062538	128	1.152e+001	3.248e-001
451	AU062539	128	1.155e+001	3.248e-001
451	AU062540	128	1.162e+001	3.248e-001
451	AU062541	128	1.163e+001	3.248e-001
451	AU062542	116	1.169e+001	3.248e-001
451	AU062543	116	1.170e+001	3.248e-001
451	AU062544	128	1.155e+001	3.248e-001
451	AU062545	128	1.155e+001	3.248e-001
451	AU062554	126	1.141e+001	3.248e-001
451	AU062555	118	1.147e+001	3.248e-001
451	AU062556	127	1.183e+001	3.248e-001
451	AU062557	127	1.182e+001	3.248e-001
452	AU061918	128	1.214e+001	1.388e-001
452	AU062887	126	1.209e+001	1.388e-001
452	AU062888	126	1.214e+001	1.388e-001
452	AU062889	127	1.230e+001	1.388e-001
452	AU062890	127	1.230e+001	1.388e-001
452	AU062891	128	1.220e+001	1.388e-001
452	AU062892	128	1.215e+001	1.388e-001
452	AU062893	128	1.221e+001	1.388e-001
452	AU062894	128	1.212e+001	1.388e-001
452	AU062895	117	1.236e+001	1.388e-001
452	AU062896	116	1.231e+001	1.388e-001
452	AU062897	128	1.214e+001	1.388e-001
453	AU061578	126	1.306e+001	1.544e-001
453	AU061579	126	1.315e+001	1.544e-001
453	AU061580	127	1.337e+001	1.544e-001
453	AU061581	127	1.334e+001	1.544e-001
453	AU061582	128	1.313e+001	1.544e-001
453	AU061583	128	1.311e+001	1.544e-001
453	AU061584	128	1.306e+001	1.544e-001
453	AU061585	128	1.309e+001	1.544e-001
453	AU061586	117	1.343e+001	1.544e-001
453	AU061587	117	1.341e+001	1.544e-001
453	AU061608	128	1.301e+001	1.544e-001
453	AU062861	128	1.304e+001	1.544e-001
454	AU063738	127	1.225e+001	1.513e-001
454	AU063739	127	1.231e+001	1.513e-001
454	AU063740	126	1.210e+001	1.513e-001
454	AU063741	126	1.218e+001	1.513e-001
454	AU063760	128	1.238e+001	1.513e-001
454	AU063761	128	1.241e+001	1.513e-001
454	AU063762	117	1.225e+001	1.513e-001
454	AU063763	117	1.219e+001	1.513e-001
454	AU063764	128	1.218e+001	1.513e-001
454	AU063765	128	1.218e+001	1.513e-001
454	AU063766	128	1.230e+001	1.513e-001
454	AU063767	128	1.235e+001	1.513e-001
455	AU061951	128	1.224e+001	1.727e-001
455	AU061952	128	1.226e+001	1.727e-001
455	AU061953	117	1.221e+001	1.727e-001
455	AU061954	117	1.226e+001	1.727e-001
455	AU061955	128	1.213e+001	1.727e-001
455	AU061956	128	1.213e+001	1.727e-001
455	AU061959	128	1.226e+001	1.727e-001
455	AU061960	127	1.217e+001	1.727e-001
455	AU061961	127	1.214e+001	1.727e-001
455	AU061962	126	1.197e+001	1.727e-001
455	AU061963	126	1.180e+001	1.727e-001
455	AU062866	128	1.227e+001	1.727e-001
456	AU062546	126	1.207e+001	3.419e-001
456	AU062547	126	1.194e+001	3.419e-001
456	AU062568	127	1.227e+001	3.419e-001
456	AU062569	127	1.225e+001	3.419e-001
456	AU062570	128	1.215e+001	3.419e-001
456	AU062571	128	1.198e+001	3.419e-001
456	AU062572	128	1.198e+001	3.419e-001
456	AU062573	128	1.199e+001	3.419e-001
456	AU062574	117	1.207e+001	3.419e-001
456	AU062575	117	1.209e+001	3.419e-001
456	AU062576	128	1.203e+001	3.419e-001
456	AU062577	128	1.197e+001	3.419e-001
457	AU059238	126	1.285e+001	4.736e-001
457	AU059239	126	1.276e+001	4.736e-001
457	AU059240	127	1.292e+001	4.736e-001
457	AU059241	127	1.297e+001	4.736e-001
457	AU059242	128	1.319e+001	4.736e-001
457	AU059243	128	1.314e+001	4.736e-001
457	AU059244	128	1.295e+001	4.736e-001
457	AU059245	128	1.294e+001	4.736e-001
457	AU059246	116	1.292e+001	4.736e-001
457	AU059247	117	1.294e+001	4.736e-001
457	AU062965	128	1.317e+001	4.736e-001
457	AU062966	128	1.313e+001	4.736e-001
458	AU061919	124	1.193e+001	1.774e-001
458	AU061920	128	1.202e+001	1.774e-001
458	AU061921	117	1.196e+001	1.774e-001
458	AU061922	117	1.201e+001	1.774e-001
458	AU061923	128	1.189e+001	1.774e-001
458	AU061924	128	1.180e+001	1.774e-001
458	AU061925	128	1.194e+001	1.774e-001
458	AU061926	128	1.196e+001	1.774e-001
458	AU061927	127	1.185e+001	1.774e-001
458	AU061928	127	1.189e+001	1.774e-001
458	AU061929	126	1.183e+001	1.774e-001
458	AU061930	126	1.177e+001	1.774e-001
459	AU062873	128	1.268e+001	9.700e-002
459	AU062876	128	1.267e+001	9.700e-002
459	AU062877	116	1.251e+001	9.700e-002
459	AU062878	116	1.260e+001	9.700e-002
459	AU062879	128	1.242e+001	9.700e-002
459	AU062880	128	1.245e+001	9.700e-002
459	AU062881	128	1.278e+001	9.700e-002
459	AU062882	128	1.273e+001	9.700e-002
459	AU062883	127	1.247e+001	9.700e-002
459	AU062884	127	1.257e+001	9.700e-002
459	AU062885	126	1.248e+001	9.700e-002
459	AU062886	126	1.241e+001	9.700e-002
460	AU061609	126	1.227e+001	2.626e-001
460	AU061610	126	1.236e+001	2.626e-001
460	AU061611	127	1.256e+001	2.626e-001
460	AU061612	127	1.254e+001	2.626e-001
460	AU061613	128	1.227e+001	2.626e-001
460	AU061614	128	1.222e+001	2.626e-001
460	AU061615	128	1.217e+001	2.626e-001
460	AU061616	116	1.246e+001	2.626e-001
460	AU061617	117	1.248e+001	2.626e-001
460	AU062858	128	1.223e+001	2.626e-001
460	AU062859	128	1.218e+001	2.626e-001
460	AU062860	128	1.213e+001	2.626e-001
461	AU062280	128	1.253e+001	1.522e-001
461	AU062281	128	1.253e+001	1.522e-001
461	AU062282	117	1.235e+001	1.522e-001
461	AU062283	117	1.242e+001	1.522e-001
461	AU062284	128	1.229e+001	1.522e-001
461	AU062285	128	1.231e+001	1.522e-001
461	AU062286	128	1.263e+001	1.522e-001
461	AU062287	128	1.267e+001	1.522e-001
461	AU062288	127	1.236e+001	1.522e-001
461	AU062289	127	1.243e+001	1.522e-001
461	AU062290	126	1.234e+001	1.522e-001
461	AU062291	126	1.227e+001	1.522e-001
462	AU063743	128	1.246e+001	1.227e-001
462	AU063744	128	1.250e+001	1.227e-001
462	AU063745	117	1.222e+001	1.227e-001
462	AU063746	117	1.222e+001	1.227e-001
462	AU063747	128	1.218e+001	1.227e-001
462	AU063748	128	1.222e+001	1.227e-001
462	AU063749	128	1.238e+001	1.227e-001
462	AU063750	128	1.242e+001	1.227e-001
462	AU063751	127	1.224e+001	1.227e-001
462	AU063752	127	1.213e+001	1.227e-001
462	AU063753	126	1.204e+001	1.227e-001
462	AU063754	126	1.215e+001	1.227e-001
463	AU063599	128	1.215e+001	1.920e-001
463	AU063600	128	1.222e+001	1.920e-001
463	AU063601	114	1.227e+001	1.920e-001
463	AU063602	116	1.230e+001	1.920e-001
463	AU063603	128	1.210e+001	1.920e-001
463	AU063604	128	1.205e+001	1.920e-001
463	AU063605	128	1.232e+001	1.920e-001
463	AU063606	128	1.229e+001	1.920e-001
463	AU063607	127	1.208e+001	1.920e-001
463	AU063608	127	1.193e+001	1.920e-001
463	AU063609	126	1.210e+001	1.920e-001
463	AU064153	126	1.213e+001	1.920e-001
464	AU059221	128	1.256e+001	2.983e-001
464	AU059222	128	1.256e+001	2.983e-001
464	AU059223	114	1.284e+001	2.983e-001
464	AU059224	114	1.284e+001	2.983e-001
464	AU059225	128	1.261e+001	2.983e-001
464	AU059226	128	1.272e+001	2.983e-001
464	AU059227	128	1.295e+001	2.983e-001
464	AU059228	128	1.299e+001	2.983e-001
464	AU059229	127	1.275e+001	2.983e-001
464	AU059230	127	1.286e+001	2.983e-001
464	AU059231	126	1.266e+001	2.983e-001
464	AU059232	126	1.271e+001	2.983e-001
465	AU063611	128	1.182e+001	2.216e-001
465	AU063612	128	1.188e+001	2.216e-001
465	AU063613	116	1.193e+001	2.216e-001
465	AU063614	116	1.193e+001	2.216e-001
465	AU063615	128	1.172e+001	2.216e-001
465	AU063616	128	1.180e+001	2.216e-001
465	AU063617	128	1.204e+001	2.216e-001
465	AU064138	128	1.210e+001	2.216e-001
465	AU064139	127	1.178e+001	2.216e-001
465	AU064140	127	1.188e+001	2.216e-001
465	AU064141	126	1.188e+001	2.216e-001
465	AU064142	126	1.186e+001	2.216e-001
466	AU059218	128	1.228e+001	2.657e-001
466	AU059219	128	1.232e+001	2.657e-001
466	AU059220	114	1.223e+001	2.657e-001
466	AU059233	114	1.220e+001	2.657e-001
466	AU059234	128	1.189e+001	2.657e-001
466	AU059235	128	1.196e+001	2.657e-001
466	AU059236	128	1.215e+001	2.657e-001
466	AU059237	128	1.224e+001	2.657e-001
466	AU064418	127	1.200e+001	2.657e-001
466	AU064419	127	1.194e+001	2.657e-001
466	AU064420	126	1.186e+001	2.657e-001
466	AU064421	126	1.182e+001	2.657e-001
467	AU062510	126	1.245e+001	1.140e-001
467	AU062511	126	1.236e+001	1.140e-001
467	AU062512	127	1.265e+001	1.140e-001
467	AU062513	127	1.254e+001	1.140e-001
467	AU062514	128	1.246e+001	1.140e-001
467	AU062515	128	1.235e+001	1.140e-001
467	AU062516	128	1.247e+001	1.140e-001
467	AU062517	128	1.249e+001	1.140e-001
467	AU062518	114	1.275e+001	1.140e-001
467	AU062519	114	1.272e+001	1.140e-001
467	AU062520	128	1.242e+001	1.140e-001
467	AU062521	128	1.243e+001	1.140e-001
468	AU061598	128	1.270e+001	2.099e-001
468	AU061599	128	1.276e+001	2.099e-001
468	AU061600	128	1.241e+001	2.099e-001
468	AU061601	128	1.246e+001	2.099e-001
468	AU061602	115	1.267e+001	2.099e-001
468	AU061603	116	1.266e+001	2.099e-001
468	AU061604	128	1.270e+001	2.099e-001
468	AU061605	128	1.264e+001	2.099e-001
468	AU061964	126	1.258e+001	2.099e-001
468	AU061965	126	1.258e+001	2.099e-001
468	AU061966	127	1.241e+001	2.099e-001
468	AU061967	127	1.247e+001	2.099e-001
469	AU061588	127	1.120e+001	3.236e-001
469	AU061589	127	1.126e+001	3.236e-001
469	AU061590	128	1.145e+001	3.236e-001
469	AU061591	128	1.148e+001	3.236e-001
469	AU061592	128	1.153e+001	3.236e-001
469	AU061593	128	1.140e+001	3.236e-001
469	AU061594	116	1.179e+001	3.236e-001
469	AU061595	116	1.177e+001	3.236e-001
469	AU061596	128	1.151e+001	3.236e-001
469	AU061597	128	1.149e+001	3.236e-001
469	AU061606	116	1.065e+001	3.236e-001
469	AU061607	104	1.082e+001	3.236e-001
470	AU059248	128	1.251e+001	3.157e-001
470	AU059249	128	1.252e+001	3.157e-001
470	AU059250	127	1.252e+001	3.157e-001
470	AU059251	127	1.246e+001	3.157e-001
470	AU059252	126	1.242e+001	3.157e-001
470	AU059253	126	1.238e+001	3.157e-001
470	AU062292	128	1.240e+001	3.157e-001
470	AU062293	128	1.245e+001	3.157e-001
470	AU062294	116	1.269e+001	3.157e-001
470	AU062295	116	1.271e+001	3.157e-001
470	AU062296	128	1.244e+001	3.157e-001
470	AU062297	128	1.248e+001	3.157e-001
471	AU062522	128	1.266e+001	2.544e-001
471	AU062523	128	1.268e+001	2.544e-001
471	AU062524	114	1.296e+001	2.544e-001
471	AU062525	116	1.299e+001	2.544e-001
471	AU062526	128	1.272e+001	2.544e-001
471	AU062527	128	1.274e+001	2.544e-001
471	AU062528	128	1.272e+001	2.544e-001
471	AU062529	128	1.290e+001	2.544e-001
471	AU062530	127	1.275e+001	2.544e-001
471	AU062531	127	1.285e+001	2.544e-001
471	AU062532	126	1.268e+001	2.544e-001
471	AU062533	126	1.276e+001	2.544e-001
472	AU064422	126	1.188e+001	1.635e-001
472	AU064423	126	1.206e+001	1.635e-001
472	AU064424	127	1.218e+001	1.635e-001
472	AU064425	127	1.228e+001	1.635e-001
472	AU064426	128	1.211e+001	1.635e-001
472	AU064427	128	1.219e+001	1.635e-001
472	AU064428	128	1.231e+001	1.635e-001
472	AU064429	128	1.223e+001	1.635e-001
472	AU064430	115	1.251e+001	1.635e-001
472	AU064431	115	1.249e+001	1.635e-001
472	AU064432	128	1.224e+001	1.635e-001
472	AU064433	128	1.219e+001	1.635e-001
473	AU061903	126	1.146e+001	1.555e-001
473	AU061904	126	1.142e+001	1.555e-001
473	AU061905	127	1.161e+001	1.555e-001
473	AU061906	127	1.155e+001	1.555e-001
473	AU061907	128	1.188e+001	1.555e-001
473	AU061908	128	1.181e+001	1.555e-001
473	AU061909	128	1.151e+001	1.555e-001
473	AU061910	128	1.153e+001	1.555e-001
473	AU061911	115	1.174e+001	1.555e-001
473	AU061912	115	1.176e+001	1.555e-001
473	AU061913	128	1.158e+001	1.555e-001
473	AU061914	128	1.160e+001	1.555e-001
474	AU062534	128	1.223e+001	2.454e-001
474	AU062535	114	1.236e+001	2.454e-001
474	AU062536	114	1.240e+001	2.454e-001
474	AU062537	128	1.217e+001	2.454e-001
474	AU063578	128	1.220e+001	2.454e-001
474	AU063579	128	1.213e+001	2.454e-001
474	AU063580	128	1.246e+001	2.454e-001
474	AU063581	128	1.243e+001	2.454e-001
474	AU063582	127	1.222e+001	2.454e-001
474	AU063583	127	1.218e+001	2.454e-001
474	AU063584	126	1.213e+001	2.454e-001
474	AU063585	126	1.209e+001	2.454e-001
475	AU063758	128	1.111e+001	5.388e-001
475	AU063759	128	1.109e+001	5.388e-001
475	AU063768	126	1.076e+001	5.388e-001
475	AU063769	126	1.067e+001	5.388e-001
475	AU063770	127	1.107e+001	5.388e-001
475	AU063771	127	1.096e+001	5.388e-001
475	AU063772	128	1.126e+001	5.388e-001
475	AU063773	128	1.123e+001	5.388e-001
475	AU063774	128	1.100e+001	5.388e-001
475	AU063775	128	1.101e+001	5.388e-001
475	AU063776	115	1.131e+001	5.388e-001
475	AU063777	116	1.136e+001	5.388e-001
476	AU061938	128	1.216e+001	2.344e-001
476	AU061969	127	1.253e+001	2.344e-001
476	AU061970	127	1.243e+001	2.344e-001
476	AU061971	128	1.233e+001	2.344e-001
476	AU061972	128	1.223e+001	2.344e-001
476	AU061973	128	1.230e+001	2.344e-001
476	AU061974	128	1.228e+001	2.344e-001
476	AU061975	116	1.251e+001	2.344e-001
476	AU061976	116	1.242e+001	2.344e-001
476	AU061977	128	1.219e+001	2.344e-001
476	AU063755	126	1.235e+001	2.344e-001
476	AU063756	126	1.231e+001	2.344e-001
477	AU064434	128	1.181e+001	1.704e-001
477	AU064435	128	1.186e+001	1.704e-001
477	AU064436	114	1.175e+001	1.704e-001
477	AU064437	114	1.174e+001	1.704e-001
477	AU064438	128	1.156e+001	1.704e-001
477	AU064439	128	1.152e+001	1.704e-001
477	AU064440	128	1.181e+001	1.704e-001
477	AU064441	128	1.175e+001	1.704e-001
477	AU064442	127	1.162e+001	1.704e-001
477	AU064443	127	1.159e+001	1.704e-001
477	AU064444	126	1.173e+001	1.704e-001
477	AU064445	126	1.172e+001	1.704e-001
478	AU063586	126	1.239e+001	1.790e-001
478	AU063587	126	1.239e+001	1.790e-001
478	AU063588	127	1.237e+001	1.790e-001
478	AU063590	127	1.241e+001	1.790e-001
478	AU063591	128	1.256e+001	1.790e-001
478	AU063592	128	1.264e+001	1.790e-001
478	AU063593	128	1.239e+001	1.790e-001
478	AU063594	128	1.243e+001	1.790e-001
478	AU063595	115	1.271e+001	1.790e-001
478	AU063596	116	1.271e+001	1.790e-001
478	AU063597	128	1.245e+001	1.790e-001
478	AU063598	128	1.238e+001	1.790e-001
479	AU062498	126	1.242e+001	8.020e-002
479	AU062499	126	1.248e+001	8.020e-002
479	AU062500	127	1.251e+001	8.020e-002
479	AU062501	127	1.255e+001	8.020e-002
479	AU062502	128	1.245e+001	8.020e-002
479	AU062503	128	1.249e+001	8.020e-002
479	AU062504	128	1.257e+001	8.020e-002
479	AU062505	128	1.253e+001	8.020e-002
479	AU062506	114	1.280e+001	8.020e-002
479	AU062507	114	1.278e+001	8.020e-002
479	AU062508	128	1.254e+001	8.020e-002
479	AU062509	128	1.250e+001	8.020e-002
480	AU064446	128	1.171e+001	2.985e-001
480	AU064447	128	1.170e+001	2.985e-001
480	AU064448	116	1.198e+001	2.985e-001
480	AU064449	116	1.196e+001	2.985e-001
480	AU064450	128	1.170e+001	2.985e-001
480	AU064451	128	1.167e+001	2.985e-001
480	AU064452	128	1.179e+001	2.985e-001
480	AU064453	128	1.188e+001	2.985e-001
480	AU064454	127	1.171e+001	2.985e-001
480	AU064455	127	1.181e+001	2.985e-001
480	AU064456	126	1.130e+001	2.985e-001
480	AU064457	126	1.138e+001	2.985e-001
481	AU063628	128	1.121e+001	2.428e-001
481	AU063629	128	1.126e+001	2.428e-001
481	AU063630	113	1.119e+001	2.428e-001
481	AU063631	113	1.120e+001	2.428e-001
481	AU063632	128	1.135e+001	2.428e-001
481	AU063633	128	1.146e+001	2.428e-001
481	AU063634	128	1.130e+001	2.428e-001
481	AU063635	128	1.133e+001	2.428e-001
481	AU063636	127	1.128e+001	2.428e-001
481	AU063637	127	1.124e+001	2.428e-001
481	AU063648	126	1.119e+001	2.428e-001
481	AU063649	126	1.122e+001	2.428e-001
482	AU063124	128	1.171e+001	2.758e-001
482	AU063125	128	1.172e+001	2.758e-001
482	AU063126	114	1.162e+001	2.758e-001
482	AU063127	113	1.165e+001	2.758e-001
482	AU063128	128	1.164e+001	2.758e-001
482	AU063129	128	1.163e+001	2.758e-001
482	AU063130	128	1.191e+001	2.758e-001
482	AU063131	128	1.197e+001	2.758e-001
482	AU063132	127	1.173e+001	2.758e-001
482	AU063133	127	1.178e+001	2.758e-001
482	AU063134	126	1.175e+001	2.758e-001
482	AU063135	126	1.166e+001	2.758e-001
483	AU062558	128	1.165e+001	1.813e-001
483	AU062559	114	1.164e+001	1.813e-001
483	AU062560	114	1.168e+001	1.813e-001
483	AU062561	128	1.184e+001	1.813e-001
483	AU062690	128	1.179e+001	1.813e-001
483	AU064161	126	1.149e+001	1.813e-001
483	AU064162	126	1.153e+001	1.813e-001
483	AU064163	127	1.166e+001	1.813e-001
483	AU064164	127	1.161e+001	1.813e-001
483	AU064165	128	1.183e+001	1.813e-001
483	AU064166	128	1.183e+001	1.813e-001
483	AU064167	128	1.163e+001	1.813e-001
484	AU063112	126	1.182e+001	1.534e-001
484	AU063113	126	1.196e+001	1.534e-001
484	AU063114	127	1.193e+001	1.534e-001
484	AU063115	127	1.188e+001	1.534e-001
484	AU063116	128	1.233e+001	1.534e-001
484	AU063117	128	1.222e+001	1.534e-001
484	AU063118	128	1.189e+001	1.534e-001
484	AU063119	128	1.193e+001	1.534e-001
484	AU063120	113	1.194e+001	1.534e-001
484	AU063121	113	1.191e+001	1.534e-001
484	AU063122	128	1.220e+001	1.534e-001
484	AU063123	128	1.216e+001	1.534e-001
485	AU062668	128	1.206e+001	2.274e-001
485	AU062669	127	1.181e+001	2.274e-001
485	AU062670	127	1.188e+001	2.274e-001
485	AU062671	126	1.183e+001	2.274e-001
485	AU062672	126	1.176e+001	2.274e-001
485	AU062691	128	1.197e+001	2.274e-001
485	AU062692	128	1.195e+001	2.274e-001
485	AU062693	113	1.177e+001	2.274e-001
485	AU062694	115	1.177e+001	2.274e-001
485	AU062695	128	1.177e+001	2.274e-001
485	AU062696	128	1.178e+001	2.274e-001
485	AU062697	128	1.200e+001	2.274e-001
486	AU063136	126	1.075e+001	2.451e-001
486	AU063137	126	1.081e+001	2.451e-001
486	AU063618	127	1.116e+001	2.451e-001
486	AU063619	127	1.106e+001	2.451e-001
486	AU063620	128	1.130e+001	2.451e-001
486	AU063621	128	1.125e+001	2.451e-001
486	AU063622	128	1.113e+001	2.451e-001
486	AU063623	128	1.108e+001	2.451e-001
486	AU063624	113	1.111e+001	2.451e-001
486	AU063625	113	1.112e+001	2.451e-001
486	AU063626	128	1.126e+001	2.451e-001
486	AU063627	128	1.129e+001	2.451e-001
487	AU064143	128	1.262e+001	1.727e-001
487	AU064144	128	1.264e+001	1.727e-001
487	AU064145	113	1.243e+001	1.727e-001
487	AU064146	113	1.248e+001	1.727e-001
487	AU064149	128	1.241e+001	1.727e-001
487	AU064150	128	1.238e+001	1.727e-001
487	AU064151	128	1.263e+001	1.727e-001
487	AU064152	128	1.268e+001	1.727e-001
487	AU064154	127	1.241e+001	1.727e-001
487	AU064155	127	1.245e+001	1.727e-001
487	AU064156	126	1.247e+001	1.727e-001
487	AU064157	126	1.235e+001	1.727e-001
488	AU062678	126	1.036e+001	2.396e-001
488	AU062679	126	1.041e+001	2.396e-001
488	AU062680	127	1.048e+001	2.396e-001
488	AU062681	127	1.045e+001	2.396e-001
488	AU062682	128	1.075e+001	2.396e-001
488	AU062683	128	1.069e+001	2.396e-001
488	AU062684	128	1.043e+001	2.396e-001
488	AU062685	128	1.048e+001	2.396e-001
488	AU062686	114	1.063e+001	2.396e-001
488	AU062687	114	1.055e+001	2.396e-001
488	AU062688	128	1.074e+001	2.396e-001
488	AU062689	128	1.079e+001	2.396e-001
489	AU062703	126	1.182e+001	6.343e-001
489	AU062704	126	1.206e+001	6.343e-001
489	AU062705	127	1.197e+001	6.343e-001
489	AU062706	127	1.202e+001	6.343e-001
489	AU062707	128	1.243e+001	6.343e-001
489	AU062708	128	1.226e+001	6.343e-001
489	AU062709	128	1.195e+001	6.343e-001
489	AU062710	128	1.199e+001	6.343e-001
489	AU062711	113	1.211e+001	6.343e-001
489	AU062712	114	1.201e+001	6.343e-001
489	AU062713	128	1.234e+001	6.343e-001
489	AU062714	128	1.235e+001	6.343e-001
490	AU062715	126	1.183e+001	1.684e-001
490	AU062716	126	1.188e+001	1.684e-001
490	AU062717	127	1.184e+001	1.684e-001
490	AU062718	127	1.182e+001	1.684e-001
490	AU062719	128	1.221e+001	1.684e-001
490	AU062720	128	1.210e+001	1.684e-001
490	AU062721	128	1.182e+001	1.684e-001
490	AU062722	128	1.188e+001	1.684e-001
490	AU062723	116	1.194e+001	1.684e-001
490	AU062724	116	1.192e+001	1.684e-001
490	AU062725	128	1.221e+001	1.684e-001
490	AU062726	128	1.218e+001	1.684e-001
491	AU062728	128	1.182e+001	2.621e-001
491	AU062729	128	1.184e+001	2.621e-001
491	AU062730	113	1.176e+001	2.621e-001
491	AU062731	113	1.186e+001	2.621e-001
491	AU062732	128	1.177e+001	2.621e-001
491	AU062733	128	1.185e+001	2.621e-001
491	AU062734	128	1.199e+001	2.621e-001
491	AU062735	128	1.206e+001	2.621e-001
491	AU062736	127	1.199e+001	2.621e-001
491	AU062737	127	1.196e+001	2.621e-001
491	AU063098	126	1.201e+001	2.621e-001
491	AU063099	126	1.187e+001	2.621e-001
492	AU063100	128	1.191e+001	1.944e-001
492	AU063101	128	1.194e+001	1.944e-001
492	AU063102	113	1.176e+001	1.944e-001
492	AU063103	113	1.178e+001	1.944e-001
492	AU063104	128	1.185e+001	1.944e-001
492	AU063105	128	1.189e+001	1.944e-001
492	AU063106	128	1.195e+001	1.944e-001
492	AU063107	128	1.202e+001	1.944e-001
492	AU063108	127	1.184e+001	1.944e-001
492	AU063109	127	1.184e+001	1.944e-001
492	AU063110	126	1.182e+001	1.944e-001
492	AU063111	126	1.175e+001	1.944e-001
493	AU062698	128	1.299e+001	2.154e-001
493	AU062699	127	1.299e+001	2.154e-001
493	AU062700	127	1.289e+001	2.154e-001
493	AU062701	126	1.295e+001	2.154e-001
493	AU062702	126	1.292e+001	2.154e-001
493	AU062727	128	1.300e+001	2.154e-001
493	AU063731	128	1.293e+001	2.154e-001
493	AU063732	128	1.293e+001	2.154e-001
493	AU063733	113	1.291e+001	2.154e-001
493	AU063734	113	1.290e+001	2.154e-001
493	AU063735	128	1.309e+001	2.154e-001
493	AU063737	128	1.309e+001	2.154e-001
494	AU062658	128	1.245e+001	1.382e-001
494	AU062659	128	1.217e+001	1.382e-001
494	AU062660	128	1.214e+001	1.382e-001
494	AU062661	116	1.218e+001	1.382e-001
494	AU062662	114	1.219e+001	1.382e-001
494	AU062663	128	1.247e+001	1.382e-001
494	AU062664	128	1.242e+001	1.382e-001
494	AU062673	126	1.206e+001	1.382e-001
494	AU062674	126	1.214e+001	1.382e-001
494	AU062675	127	1.223e+001	1.382e-001
494	AU062676	127	1.215e+001	1.382e-001
494	AU062677	128	1.248e+001	1.382e-001
